Signature,Block Time,Human Time,Action,From,To,Amount,Flow,Value,Decimals,Token Address, Multiplier
3Y54Yt9q27zi9XLgLZ1V5czDcy22niqvQRNsRkmCEAUzcMoNtFnqkEWvrRLJ5EKJfjxTfB8VhZyQWmtHTE3heV2F,1767641033,2026-01-05T19:23:53.000Z,TRANSFER,AstaWuJuQiAS3AfqmM3xZxrJhkkZNXtW4VyaGQfqV6JL,DHvUPzYuzEFd5wkL8KNeF4uyrCZ8ri6bKGhC5z6CreZo,13827826184993,out,342.07,6,Dcmbft1UapzBdD2Qt4FLiGvwHZfyoLJs2bmob9xmpump,1.0
3Y54Yt9q27zi9XLgLZ1V5czDcy22niqvQRNsRkmCEAUzcMoNtFnqkEWvrRLJ5EKJfjxTfB8VhZyQWmtHTE3heV2F,1767641033,2026-01-05T19:23:53.000Z,CREATE ACCOUNT,AstaWuJuQiAS3AfqmM3xZxrJhkkZNXtW4VyaGQfqV6JL,3xv2MYkfm1vbn2cMf4svHeZxFQ8aVEcMWNyhNSjEmE9D,2039280,out,0.2817,9,SOL,1.0
5z4Mszv31YmX8zAVLLwhVvK9vbNYt6n8T3rfT2FZ7PTzgHUjqTXBHs7TAvujNn7TxYwzcuPLg3yh5iyP5PFSP5Ka,1767640790,2026-01-05T19:19:50.000Z,TRANSFER,AstaWuJuQiAS3AfqmM3xZxrJhkkZNXtW4VyaGQfqV6JL,axmYVq9b1ABYqtyizMtyfJppPTPxZGXPLctB3hV6W5b,5000000,out,0.6871,9,SOL,1.0
5z4Mszv31YmX8zAVLLwhVvK9vbNYt6n8T3rfT2FZ7PTzgHUjqTXBHs7TAvujNn7TxYwzcuPLg3yh5iyP5PFSP5Ka,1767640790,2026-01-05T19:19:50.000Z,TRANSFER,AstaWuJuQiAS3AfqmM3xZxrJhkkZNXtW4VyaGQfqV6JL,BfFX9rUm8qTZiZjmeq9BktWVTNuG3YWMc5AvkrCKJike,1000000,out,0.1374,9,SOL,1.0
5z4Mszv31YmX8zAVLLwhVvK9vbNYt6n8T3rfT2FZ7PTzgHUjqTXBHs7TAvujNn7TxYwzcuPLg3yh5iyP5PFSP5Ka,1767640790,2026-01-05T19:19:50.000Z,TRANSFER,AstaWuJuQiAS3AfqmM3xZxrJhkkZNXtW4VyaGQfqV6JL,G5UZAVbAf46s7cKWoyKu8kYTip9DGTpbLZ2qa9Aq69dP,928889,out,0.1276,9,SOL,1.0
5z4Mszv31YmX8zAVLLwhVvK9vbNYt6n8T3rfT2FZ7PTzgHUjqTXBHs7TAvujNn7TxYwzcuPLg3yh5iyP5PFSP5Ka,1767640790,2026-01-05T19:19:50.000Z,TRANSFER,AstaWuJuQiAS3AfqmM3xZxrJhkkZNXtW4VyaGQfqV6JL,C9o32uTdLKBwpvziC7GfFEcP1Pj99QiHrv83R7S5Qytb,97777777,out,13.44,9,SOL,1.0
5z4Mszv31YmX8zAVLLwhVvK9vbNYt6n8T3rfT2FZ7PTzgHUjqTXBHs7TAvujNn7TxYwzcuPLg3yh5iyP5PFSP5Ka,1767640790,2026-01-05T19:19:50.000Z,TRANSFER,AstaWuJuQiAS3AfqmM3xZxrJhkkZNXtW4VyaGQfqV6JL,DXTTsRUXHVNgqq6t1kC4r565iywTCRZ3zkaiof61z3zF,293334,out,0.04031,9,SOL,1.0
5z4Mszv31YmX8zAVLLwhVvK9vbNYt6n8T3rfT2FZ7PTzgHUjqTXBHs7TAvujNn7TxYwzcuPLg3yh5iyP5PFSP5Ka,1767640790,2026-01-05T19:19:50.000Z,TRANSFER,C9o32uTdLKBwpvziC7GfFEcP1Pj99QiHrv83R7S5Qytb,AstaWuJuQiAS3AfqmM3xZxrJhkkZNXtW4VyaGQfqV6JL,666803706582,in,14.76,6,Dcmbft1UapzBdD2Qt4FLiGvwHZfyoLJs2bmob9xmpump,1.0
2opnciWbicm9ijSvAiJbk1AvqBv4Gu1dCKHFQacQA3wKR6CCiS8VWNT7C5ig7Ezr64vf16sxjWiRDM5YD2srPFzi,1767640493,2026-01-05T19:14:53.000Z,TRANSFER,AstaWuJuQiAS3AfqmM3xZxrJhkkZNXtW4VyaGQfqV6JL,axmMdWvgEnN3NFrxMfTqUURzj9NLhZL2DkHkWCdgiFV,5000000,out,0.687,9,SOL,1.0
2opnciWbicm9ijSvAiJbk1AvqBv4Gu1dCKHFQacQA3wKR6CCiS8VWNT7C5ig7Ezr64vf16sxjWiRDM5YD2srPFzi,1767640493,2026-01-05T19:14:53.000Z,TRANSFER,AstaWuJuQiAS3AfqmM3xZxrJhkkZNXtW4VyaGQfqV6JL,ECDrSz47nXihe5kyK4oWEePPsPi9qz6u5d6Fa2sDj3uM,20000000,out,2.748,9,SOL,1.0
2opnciWbicm9ijSvAiJbk1AvqBv4Gu1dCKHFQacQA3wKR6CCiS8VWNT7C5ig7Ezr64vf16sxjWiRDM5YD2srPFzi,1767640493,2026-01-05T19:14:53.000Z,TRANSFER,AstaWuJuQiAS3AfqmM3xZxrJhkkZNXtW4VyaGQfqV6JL,FWsW1xNtWscwNmKv6wVsU1iTzRN6wmmk3MjxRP5tT7hz,18577778,out,2.5526,9,SOL,1.0
2opnciWbicm9ijSvAiJbk1AvqBv4Gu1dCKHFQacQA3wKR6CCiS8VWNT7C5ig7Ezr64vf16sxjWiRDM5YD2srPFzi,1767640493,2026-01-05T19:14:53.000Z,TRANSFER,AstaWuJuQiAS3AfqmM3xZxrJhkkZNXtW4VyaGQfqV6JL,C9o32uTdLKBwpvziC7GfFEcP1Pj99QiHrv83R7S5Qytb,1955555555,out,268.7,9,SOL,1.0
2opnciWbicm9ijSvAiJbk1AvqBv4Gu1dCKHFQacQA3wKR6CCiS8VWNT7C5ig7Ezr64vf16sxjWiRDM5YD2srPFzi,1767640493,2026-01-05T19:14:53.000Z,TRANSFER,AstaWuJuQiAS3AfqmM3xZxrJhkkZNXtW4VyaGQfqV6JL,DXTTsRUXHVNgqq6t1kC4r565iywTCRZ3zkaiof61z3zF,5866667,out,0.8061,9,SOL,1.0
2opnciWbicm9ijSvAiJbk1AvqBv4Gu1dCKHFQacQA3wKR6CCiS8VWNT7C5ig7Ezr64vf16sxjWiRDM5YD2srPFzi,1767640493,2026-01-05T19:14:53.000Z,TRANSFER,C9o32uTdLKBwpvziC7GfFEcP1Pj99QiHrv83R7S5Qytb,AstaWuJuQiAS3AfqmM3xZxrJhkkZNXtW4VyaGQfqV6JL,19677556311001,in,232.79,6,Dcmbft1UapzBdD2Qt4FLiGvwHZfyoLJs2bmob9xmpump,1.0
56DxY59hrTfEW1vvP2azLuYdRwwxXkq6FryytAWanTgd8PJpwuDzvDUVLdfUEAVLCEMBshHjTHd5CgDzLgnFJvp2,1767640477,2026-01-05T19:14:37.000Z,TRANSFER,AstaWuJuQiAS3AfqmM3xZxrJhkkZNXtW4VyaGQfqV6JL,axmYVq9b1ABYqtyizMtyfJppPTPxZGXPLctB3hV6W5b,5000000,out,0.687,9,SOL,1.0
56DxY59hrTfEW1vvP2azLuYdRwwxXkq6FryytAWanTgd8PJpwuDzvDUVLdfUEAVLCEMBshHjTHd5CgDzLgnFJvp2,1767640477,2026-01-05T19:14:37.000Z,TRANSFER,AstaWuJuQiAS3AfqmM3xZxrJhkkZNXtW4VyaGQfqV6JL,EqGzowSp6cKAsMSRyyrFTaBxnZEVeNY81LC18YFy8Cx9,6222089,out,0.8549,9,SOL,1.0
56DxY59hrTfEW1vvP2azLuYdRwwxXkq6FryytAWanTgd8PJpwuDzvDUVLdfUEAVLCEMBshHjTHd5CgDzLgnFJvp2,1767640477,2026-01-05T19:14:37.000Z,TRANSFER,AstaWuJuQiAS3AfqmM3xZxrJhkkZNXtW4VyaGQfqV6JL,CebN5WGQ4jvEPvsVU4EoHEpgzq1VV7AbicfhtW4xC9iM,5779630,out,0.7941,9,SOL,1.0
56DxY59hrTfEW1vvP2azLuYdRwwxXkq6FryytAWanTgd8PJpwuDzvDUVLdfUEAVLCEMBshHjTHd5CgDzLgnFJvp2,1767640477,2026-01-05T19:14:37.000Z,TRANSFER,AstaWuJuQiAS3AfqmM3xZxrJhkkZNXtW4VyaGQfqV6JL,C9o32uTdLKBwpvziC7GfFEcP1Pj99QiHrv83R7S5Qytb,608382069,out,83.59,9,SOL,1.0
56DxY59hrTfEW1vvP2azLuYdRwwxXkq6FryytAWanTgd8PJpwuDzvDUVLdfUEAVLCEMBshHjTHd5CgDzLgnFJvp2,1767640477,2026-01-05T19:14:37.000Z,TRANSFER,AstaWuJuQiAS3AfqmM3xZxrJhkkZNXtW4VyaGQfqV6JL,DXTTsRUXHVNgqq6t1kC4r565iywTCRZ3zkaiof61z3zF,1825147,out,0.2508,9,SOL,1.0
56DxY59hrTfEW1vvP2azLuYdRwwxXkq6FryytAWanTgd8PJpwuDzvDUVLdfUEAVLCEMBshHjTHd5CgDzLgnFJvp2,1767640477,2026-01-05T19:14:37.000Z,TRANSFER,C9o32uTdLKBwpvziC7GfFEcP1Pj99QiHrv83R7S5Qytb,AstaWuJuQiAS3AfqmM3xZxrJhkkZNXtW4VyaGQfqV6JL,7311292352403,in,86.49,6,Dcmbft1UapzBdD2Qt4FLiGvwHZfyoLJs2bmob9xmpump,1.0
56DxY59hrTfEW1vvP2azLuYdRwwxXkq6FryytAWanTgd8PJpwuDzvDUVLdfUEAVLCEMBshHjTHd5CgDzLgnFJvp2,1767640477,2026-01-05T19:14:37.000Z,CREATE ACCOUNT,AstaWuJuQiAS3AfqmM3xZxrJhkkZNXtW4VyaGQfqV6JL,93WAXoJ1fHz7UgKtXfNVoMena1U5b8qFAKpJS8jmGzDh,2074080,out,0.285,9,SOL,1.0
y6r5vhFQHkRT8J2FQWu4ffGXxFYH3UcWALeuuVdfog8te1BVrTVmJTuCi3MyYU69MTJrPdjptVn4czNTmZGNZwJ,1767638537,2026-01-05T18:42:17.000Z,TRANSFER,AstaWuJuQiAS3AfqmM3xZxrJhkkZNXtW4VyaGQfqV6JL,axmMdWvgEnN3NFrxMfTqUURzj9NLhZL2DkHkWCdgiFV,1000000,out,0.1364,9,SOL,1.0
y6r5vhFQHkRT8J2FQWu4ffGXxFYH3UcWALeuuVdfog8te1BVrTVmJTuCi3MyYU69MTJrPdjptVn4czNTmZGNZwJ,1767638537,2026-01-05T18:42:17.000Z,TRANSFER,AstaWuJuQiAS3AfqmM3xZxrJhkkZNXtW4VyaGQfqV6JL,BfFX9rUm8qTZiZjmeq9BktWVTNuG3YWMc5AvkrCKJike,134591719,out,18.36,9,SOL,1.0
y6r5vhFQHkRT8J2FQWu4ffGXxFYH3UcWALeuuVdfog8te1BVrTVmJTuCi3MyYU69MTJrPdjptVn4czNTmZGNZwJ,1767638537,2026-01-05T18:42:17.000Z,CLOSE ACCOUNT,AstaWuJuQiAS3AfqmM3xZxrJhkkZNXtW4VyaGQfqV6JL,AstaWuJuQiAS3AfqmM3xZxrJhkkZNXtW4VyaGQfqV6JL,13461211269,out,1836.13,9,SOL,1.0
y6r5vhFQHkRT8J2FQWu4ffGXxFYH3UcWALeuuVdfog8te1BVrTVmJTuCi3MyYU69MTJrPdjptVn4czNTmZGNZwJ,1767638537,2026-01-05T18:42:17.000Z,TRANSFER,AQAGYQsdU853WAKhXM79CgNdoyhrRwXvYHX6qrDyC1FS,AstaWuJuQiAS3AfqmM3xZxrJhkkZNXtW4VyaGQfqV6JL,13459171989,in,1835.85,9,So11111111111111111111111111111111111111112,1.0
y6r5vhFQHkRT8J2FQWu4ffGXxFYH3UcWALeuuVdfog8te1BVrTVmJTuCi3MyYU69MTJrPdjptVn4czNTmZGNZwJ,1767638537,2026-01-05T18:42:17.000Z,TRANSFER,AstaWuJuQiAS3AfqmM3xZxrJhkkZNXtW4VyaGQfqV6JL,AQAGYQsdU853WAKhXM79CgNdoyhrRwXvYHX6qrDyC1FS,1839681694,out,1841.85,6,USD1ttGY1N17NEEHLmELoaybftRBUSErhqYiQzvEmuB,1.0
y6r5vhFQHkRT8J2FQWu4ffGXxFYH3UcWALeuuVdfog8te1BVrTVmJTuCi3MyYU69MTJrPdjptVn4czNTmZGNZwJ,1767638537,2026-01-05T18:42:17.000Z,TRANSFER,GpMZbSM2GgvTKHJirzeGfMFoaZ8UR2X7F4v8vHTvxFbL,AstaWuJuQiAS3AfqmM3xZxrJhkkZNXtW4VyaGQfqV6JL,1839681694,in,1841.85,6,USD1ttGY1N17NEEHLmELoaybftRBUSErhqYiQzvEmuB,1.0
y6r5vhFQHkRT8J2FQWu4ffGXxFYH3UcWALeuuVdfog8te1BVrTVmJTuCi3MyYU69MTJrPdjptVn4czNTmZGNZwJ,1767638537,2026-01-05T18:42:17.000Z,TRANSFER,AstaWuJuQiAS3AfqmM3xZxrJhkkZNXtW4VyaGQfqV6JL,GpMZbSM2GgvTKHJirzeGfMFoaZ8UR2X7F4v8vHTvxFbL,1288202745804,out,2509.18,6,2EVJnSEVzvZAMvKKDXWwwVUFr4nJDMU9S9HBiVSyQHBt,1.0
y6r5vhFQHkRT8J2FQWu4ffGXxFYH3UcWALeuuVdfog8te1BVrTVmJTuCi3MyYU69MTJrPdjptVn4czNTmZGNZwJ,1767638537,2026-01-05T18:42:17.000Z,CREATE ACCOUNT,AstaWuJuQiAS3AfqmM3xZxrJhkkZNXtW4VyaGQfqV6JL,3xv2MYkfm1vbn2cMf4svHeZxFQ8aVEcMWNyhNSjEmE9D,2039280,out,0.2782,9,SOL,1.0
4y2MmpB8K64JYjKSNrQi45hrfUxhMggriXKkVWDMsnNPX3JsBs2pcgayCXwWefJW4Xau23SePNH5H7iFhoXorGcw,1767638531,2026-01-05T18:42:11.000Z,TRANSFER,AstaWuJuQiAS3AfqmM3xZxrJhkkZNXtW4VyaGQfqV6JL,axmQTWU68qZ4fuG7zzkCXCBmxxeHVZrNrLkgxEFCbRv,1000000,out,0.1364,9,SOL,1.0
4y2MmpB8K64JYjKSNrQi45hrfUxhMggriXKkVWDMsnNPX3JsBs2pcgayCXwWefJW4Xau23SePNH5H7iFhoXorGcw,1767638531,2026-01-05T18:42:11.000Z,TRANSFER,AstaWuJuQiAS3AfqmM3xZxrJhkkZNXtW4VyaGQfqV6JL,BfFX9rUm8qTZiZjmeq9BktWVTNuG3YWMc5AvkrCKJike,62563196,out,8.5337,9,SOL,1.0
4y2MmpB8K64JYjKSNrQi45hrfUxhMggriXKkVWDMsnNPX3JsBs2pcgayCXwWefJW4Xau23SePNH5H7iFhoXorGcw,1767638531,2026-01-05T18:42:11.000Z,CLOSE ACCOUNT,AstaWuJuQiAS3AfqmM3xZxrJhkkZNXtW4VyaGQfqV6JL,AstaWuJuQiAS3AfqmM3xZxrJhkkZNXtW4VyaGQfqV6JL,6258358977,out,853.65,9,SOL,1.0
4y2MmpB8K64JYjKSNrQi45hrfUxhMggriXKkVWDMsnNPX3JsBs2pcgayCXwWefJW4Xau23SePNH5H7iFhoXorGcw,1767638531,2026-01-05T18:42:11.000Z,TRANSFER,AQAGYQsdU853WAKhXM79CgNdoyhrRwXvYHX6qrDyC1FS,AstaWuJuQiAS3AfqmM3xZxrJhkkZNXtW4VyaGQfqV6JL,6256319697,in,853.37,9,So11111111111111111111111111111111111111112,1.0
4y2MmpB8K64JYjKSNrQi45hrfUxhMggriXKkVWDMsnNPX3JsBs2pcgayCXwWefJW4Xau23SePNH5H7iFhoXorGcw,1767638531,2026-01-05T18:42:11.000Z,TRANSFER,AstaWuJuQiAS3AfqmM3xZxrJhkkZNXtW4VyaGQfqV6JL,AQAGYQsdU853WAKhXM79CgNdoyhrRwXvYHX6qrDyC1FS,855127208,out,856.13,6,USD1ttGY1N17NEEHLmELoaybftRBUSErhqYiQzvEmuB,1.0
4y2MmpB8K64JYjKSNrQi45hrfUxhMggriXKkVWDMsnNPX3JsBs2pcgayCXwWefJW4Xau23SePNH5H7iFhoXorGcw,1767638531,2026-01-05T18:42:11.000Z,TRANSFER,GpMZbSM2GgvTKHJirzeGfMFoaZ8UR2X7F4v8vHTvxFbL,AstaWuJuQiAS3AfqmM3xZxrJhkkZNXtW4VyaGQfqV6JL,855127208,in,856.13,6,USD1ttGY1N17NEEHLmELoaybftRBUSErhqYiQzvEmuB,1.0
4y2MmpB8K64JYjKSNrQi45hrfUxhMggriXKkVWDMsnNPX3JsBs2pcgayCXwWefJW4Xau23SePNH5H7iFhoXorGcw,1767638531,2026-01-05T18:42:11.000Z,TRANSFER,AstaWuJuQiAS3AfqmM3xZxrJhkkZNXtW4VyaGQfqV6JL,GpMZbSM2GgvTKHJirzeGfMFoaZ8UR2X7F4v8vHTvxFbL,572534553690,out,1115.19,6,2EVJnSEVzvZAMvKKDXWwwVUFr4nJDMU9S9HBiVSyQHBt,1.0
4y2MmpB8K64JYjKSNrQi45hrfUxhMggriXKkVWDMsnNPX3JsBs2pcgayCXwWefJW4Xau23SePNH5H7iFhoXorGcw,1767638531,2026-01-05T18:42:11.000Z,CREATE ACCOUNT,AstaWuJuQiAS3AfqmM3xZxrJhkkZNXtW4VyaGQfqV6JL,3xv2MYkfm1vbn2cMf4svHeZxFQ8aVEcMWNyhNSjEmE9D,2039280,out,0.2782,9,SOL,1.0
3BsdL35T1yZ27qfv9XCyumXFKBtmEVjxNhGgLwyhpjcKDCDzNqZa1Q65R3bPPBz917D3i8yAPD2Mc7xB3pHm7S5q,1767638527,2026-01-05T18:42:07.000Z,TRANSFER,AstaWuJuQiAS3AfqmM3xZxrJhkkZNXtW4VyaGQfqV6JL,axmYVq9b1ABYqtyizMtyfJppPTPxZGXPLctB3hV6W5b,1000000,out,0.1364,9,SOL,1.0
3BsdL35T1yZ27qfv9XCyumXFKBtmEVjxNhGgLwyhpjcKDCDzNqZa1Q65R3bPPBz917D3i8yAPD2Mc7xB3pHm7S5q,1767638527,2026-01-05T18:42:07.000Z,TRANSFER,AstaWuJuQiAS3AfqmM3xZxrJhkkZNXtW4VyaGQfqV6JL,3Tu1Y9aNveLFN4WTAwnAwXL6tbUp5MMe3RxyybG4jTAS,71837487,out,9.7987,9,SOL,1.0
3BsdL35T1yZ27qfv9XCyumXFKBtmEVjxNhGgLwyhpjcKDCDzNqZa1Q65R3bPPBz917D3i8yAPD2Mc7xB3pHm7S5q,1767638527,2026-01-05T18:42:07.000Z,CLOSE ACCOUNT,AstaWuJuQiAS3AfqmM3xZxrJhkkZNXtW4VyaGQfqV6JL,AstaWuJuQiAS3AfqmM3xZxrJhkkZNXtW4VyaGQfqV6JL,7185788029,out,980.15,9,SOL,1.0
3BsdL35T1yZ27qfv9XCyumXFKBtmEVjxNhGgLwyhpjcKDCDzNqZa1Q65R3bPPBz917D3i8yAPD2Mc7xB3pHm7S5q,1767638527,2026-01-05T18:42:07.000Z,TRANSFER,AQAGYQsdU853WAKhXM79CgNdoyhrRwXvYHX6qrDyC1FS,AstaWuJuQiAS3AfqmM3xZxrJhkkZNXtW4VyaGQfqV6JL,7183748749,in,979.87,9,So11111111111111111111111111111111111111112,1.0
3BsdL35T1yZ27qfv9XCyumXFKBtmEVjxNhGgLwyhpjcKDCDzNqZa1Q65R3bPPBz917D3i8yAPD2Mc7xB3pHm7S5q,1767638527,2026-01-05T18:42:07.000Z,TRANSFER,AstaWuJuQiAS3AfqmM3xZxrJhkkZNXtW4VyaGQfqV6JL,AQAGYQsdU853WAKhXM79CgNdoyhrRwXvYHX6qrDyC1FS,981852357,out,983.01,6,USD1ttGY1N17NEEHLmELoaybftRBUSErhqYiQzvEmuB,1.0
3BsdL35T1yZ27qfv9XCyumXFKBtmEVjxNhGgLwyhpjcKDCDzNqZa1Q65R3bPPBz917D3i8yAPD2Mc7xB3pHm7S5q,1767638527,2026-01-05T18:42:07.000Z,TRANSFER,GpMZbSM2GgvTKHJirzeGfMFoaZ8UR2X7F4v8vHTvxFbL,AstaWuJuQiAS3AfqmM3xZxrJhkkZNXtW4VyaGQfqV6JL,981852357,in,983.01,6,USD1ttGY1N17NEEHLmELoaybftRBUSErhqYiQzvEmuB,1.0
3BsdL35T1yZ27qfv9XCyumXFKBtmEVjxNhGgLwyhpjcKDCDzNqZa1Q65R3bPPBz917D3i8yAPD2Mc7xB3pHm7S5q,1767638527,2026-01-05T18:42:07.000Z,TRANSFER,AstaWuJuQiAS3AfqmM3xZxrJhkkZNXtW4VyaGQfqV6JL,GpMZbSM2GgvTKHJirzeGfMFoaZ8UR2X7F4v8vHTvxFbL,636149504100,out,1239.1,6,2EVJnSEVzvZAMvKKDXWwwVUFr4nJDMU9S9HBiVSyQHBt,1.0
3BsdL35T1yZ27qfv9XCyumXFKBtmEVjxNhGgLwyhpjcKDCDzNqZa1Q65R3bPPBz917D3i8yAPD2Mc7xB3pHm7S5q,1767638527,2026-01-05T18:42:07.000Z,CREATE ACCOUNT,AstaWuJuQiAS3AfqmM3xZxrJhkkZNXtW4VyaGQfqV6JL,3xv2MYkfm1vbn2cMf4svHeZxFQ8aVEcMWNyhNSjEmE9D,2039280,out,0.2782,9,SOL,1.0
4ifS9tsSPnYYgxhYSTkYsuEXStEZqxXvZ212K7Gt3WKoZhfyYeotHJHWbGSJ34tykCjneY66fXDjgRh6cpbbzw4u,1767638519,2026-01-05T18:41:59.000Z,TRANSFER,AstaWuJuQiAS3AfqmM3xZxrJhkkZNXtW4VyaGQfqV6JL,axmYVq9b1ABYqtyizMtyfJppPTPxZGXPLctB3hV6W5b,1000000,out,0.1364,9,SOL,1.0
4ifS9tsSPnYYgxhYSTkYsuEXStEZqxXvZ212K7Gt3WKoZhfyYeotHJHWbGSJ34tykCjneY66fXDjgRh6cpbbzw4u,1767638519,2026-01-05T18:41:59.000Z,TRANSFER,AstaWuJuQiAS3AfqmM3xZxrJhkkZNXtW4VyaGQfqV6JL,2ApLdwLrGayEmxgpLX9BTR47Q2QprfMg5SpjrLeaK8s7,83924551,out,11.45,9,SOL,1.0
4ifS9tsSPnYYgxhYSTkYsuEXStEZqxXvZ212K7Gt3WKoZhfyYeotHJHWbGSJ34tykCjneY66fXDjgRh6cpbbzw4u,1767638519,2026-01-05T18:41:59.000Z,CLOSE ACCOUNT,AstaWuJuQiAS3AfqmM3xZxrJhkkZNXtW4VyaGQfqV6JL,AstaWuJuQiAS3AfqmM3xZxrJhkkZNXtW4VyaGQfqV6JL,8394494399,out,1145.02,9,SOL,1.0
4ifS9tsSPnYYgxhYSTkYsuEXStEZqxXvZ212K7Gt3WKoZhfyYeotHJHWbGSJ34tykCjneY66fXDjgRh6cpbbzw4u,1767638519,2026-01-05T18:41:59.000Z,TRANSFER,AQAGYQsdU853WAKhXM79CgNdoyhrRwXvYHX6qrDyC1FS,AstaWuJuQiAS3AfqmM3xZxrJhkkZNXtW4VyaGQfqV6JL,8392455119,in,1144.74,9,So11111111111111111111111111111111111111112,1.0
4ifS9tsSPnYYgxhYSTkYsuEXStEZqxXvZ212K7Gt3WKoZhfyYeotHJHWbGSJ34tykCjneY66fXDjgRh6cpbbzw4u,1767638519,2026-01-05T18:41:59.000Z,TRANSFER,AstaWuJuQiAS3AfqmM3xZxrJhkkZNXtW4VyaGQfqV6JL,AQAGYQsdU853WAKhXM79CgNdoyhrRwXvYHX6qrDyC1FS,1146981175,out,1148.33,6,USD1ttGY1N17NEEHLmELoaybftRBUSErhqYiQzvEmuB,1.0
4ifS9tsSPnYYgxhYSTkYsuEXStEZqxXvZ212K7Gt3WKoZhfyYeotHJHWbGSJ34tykCjneY66fXDjgRh6cpbbzw4u,1767638519,2026-01-05T18:41:59.000Z,TRANSFER,GpMZbSM2GgvTKHJirzeGfMFoaZ8UR2X7F4v8vHTvxFbL,AstaWuJuQiAS3AfqmM3xZxrJhkkZNXtW4VyaGQfqV6JL,1146981175,in,1148.33,6,USD1ttGY1N17NEEHLmELoaybftRBUSErhqYiQzvEmuB,1.0
4ifS9tsSPnYYgxhYSTkYsuEXStEZqxXvZ212K7Gt3WKoZhfyYeotHJHWbGSJ34tykCjneY66fXDjgRh6cpbbzw4u,1767638519,2026-01-05T18:41:59.000Z,TRANSFER,AstaWuJuQiAS3AfqmM3xZxrJhkkZNXtW4VyaGQfqV6JL,GpMZbSM2GgvTKHJirzeGfMFoaZ8UR2X7F4v8vHTvxFbL,706832782333,out,1376.78,6,2EVJnSEVzvZAMvKKDXWwwVUFr4nJDMU9S9HBiVSyQHBt,1.0
4ifS9tsSPnYYgxhYSTkYsuEXStEZqxXvZ212K7Gt3WKoZhfyYeotHJHWbGSJ34tykCjneY66fXDjgRh6cpbbzw4u,1767638519,2026-01-05T18:41:59.000Z,CREATE ACCOUNT,AstaWuJuQiAS3AfqmM3xZxrJhkkZNXtW4VyaGQfqV6JL,3xv2MYkfm1vbn2cMf4svHeZxFQ8aVEcMWNyhNSjEmE9D,2039280,out,0.2782,9,SOL,1.0
VbnmanEDzM5SAUvUYr6hWBkQdNsE8yspR29EEbXBzff4YeLddjdj3Xkirs9oLnzeZkkBQQruGKcVFWkWLYAvpDu,1767638515,2026-01-05T18:41:55.000Z,TRANSFER,AstaWuJuQiAS3AfqmM3xZxrJhkkZNXtW4VyaGQfqV6JL,axmD4LFJopAcbRKCKsrrmovCZZzmKQCMEfs5qEXj8dG,1000000,out,0.1364,9,SOL,1.0
VbnmanEDzM5SAUvUYr6hWBkQdNsE8yspR29EEbXBzff4YeLddjdj3Xkirs9oLnzeZkkBQQruGKcVFWkWLYAvpDu,1767638515,2026-01-05T18:41:55.000Z,TRANSFER,AstaWuJuQiAS3AfqmM3xZxrJhkkZNXtW4VyaGQfqV6JL,3PvqoztjnRxaAiFmLuEfqZkU4GSbjUareks8S2xCZaTa,97137900,out,13.25,9,SOL,1.0
VbnmanEDzM5SAUvUYr6hWBkQdNsE8yspR29EEbXBzff4YeLddjdj3Xkirs9oLnzeZkkBQQruGKcVFWkWLYAvpDu,1767638515,2026-01-05T18:41:55.000Z,CLOSE ACCOUNT,AstaWuJuQiAS3AfqmM3xZxrJhkkZNXtW4VyaGQfqV6JL,AstaWuJuQiAS3AfqmM3xZxrJhkkZNXtW4VyaGQfqV6JL,9715829353,out,1325.25,9,SOL,1.0
VbnmanEDzM5SAUvUYr6hWBkQdNsE8yspR29EEbXBzff4YeLddjdj3Xkirs9oLnzeZkkBQQruGKcVFWkWLYAvpDu,1767638515,2026-01-05T18:41:55.000Z,TRANSFER,AQAGYQsdU853WAKhXM79CgNdoyhrRwXvYHX6qrDyC1FS,AstaWuJuQiAS3AfqmM3xZxrJhkkZNXtW4VyaGQfqV6JL,9713790073,in,1324.97,9,So11111111111111111111111111111111111111112,1.0
VbnmanEDzM5SAUvUYr6hWBkQdNsE8yspR29EEbXBzff4YeLddjdj3Xkirs9oLnzeZkkBQQruGKcVFWkWLYAvpDu,1767638515,2026-01-05T18:41:55.000Z,TRANSFER,AstaWuJuQiAS3AfqmM3xZxrJhkkZNXtW4VyaGQfqV6JL,AQAGYQsdU853WAKhXM79CgNdoyhrRwXvYHX6qrDyC1FS,1327535297,out,1329.1,6,USD1ttGY1N17NEEHLmELoaybftRBUSErhqYiQzvEmuB,1.0
VbnmanEDzM5SAUvUYr6hWBkQdNsE8yspR29EEbXBzff4YeLddjdj3Xkirs9oLnzeZkkBQQruGKcVFWkWLYAvpDu,1767638515,2026-01-05T18:41:55.000Z,TRANSFER,GpMZbSM2GgvTKHJirzeGfMFoaZ8UR2X7F4v8vHTvxFbL,AstaWuJuQiAS3AfqmM3xZxrJhkkZNXtW4VyaGQfqV6JL,1327535297,in,1329.1,6,USD1ttGY1N17NEEHLmELoaybftRBUSErhqYiQzvEmuB,1.0
